"Prev.Size","Prev.Length","Tile.Size","Top.Row","Browse.Time"
0.5146889,70,0.2,"TC",12.9987562752549
0.5146889,120,0.2,"TC",21.6114066344365
0.3732675,95,0.2,"TC",20.9080842754734
0.6561103,95,0.2,"TC",13.8121562454583
0.5146889,70,0.2,"TC",19.2075967161692
0.5146889,120,0.2,"TC",9.47221364905364
0.3732675,95,0.2,"TC",25.6712661129533
0.6561103,95,0.2,"TC",17.2788110145486
0.5146889,70,0.2,"TC",18.9386198623294
0.5146889,120,0.2,"TC",22.7446961682662
0.3732675,95,0.2,"TC",23.3554056552434
0.6561103,95,0.2,"TC",12.3585430343372
0.5146889,70,0.2,"TC",10.2157176620871
0.5146889,120,0.2,"TC",19.3019682643332
0.3732675,95,0.2,"TC",18.8013676210628
0.6561103,95,0.2,"TC",14.4273566722335
0.5146889,70,0.2,"TC",13.6523891409448
0.5146889,120,0.2,"TC",18.3651550481604
0.3732675,95,0.2,"TC",17.0343979332755
0.6561103,95,0.2,"TC",12.244170080548
0.5146889,70,0.2,"TC",16.8800328089773
0.5146889,120,0.2,"TC",24.0091832024092
0.3732675,95,0.2,"TC",18.3560407348966
0.6561103,95,0.2,"TC",17.3918684248737
0.5146889,70,0.2,"TC",19.0182712531528
0.5146889,120,0.2,"TC",21.4411415221585
0.3732675,95,0.2,"TC",22.6526574820074
0.6561103,95,0.2,"TC",15.5867266070621
0.5146889,70,0.2,"TC",16.6457721539946
0.5146889,120,0.2,"TC",19.2567849609328
0.3732675,95,0.2,"TC",19.8956570131867
0.6561103,95,0.2,"TC",15.8581698049966
0.5146889,70,0.2,"TC",20.738987058381
0.5146889,120,0.2,"TC",13.6010340806231
0.3732675,95,0.2,"TC",16.2588142671789
0.6561103,95,0.2,"TC",20.6528680264148
0.5146889,70,0.2,"TC",22.6875601847061
0.5146889,120,0.2,"TC",25.3179768151181
0.3732675,95,0.2,"TC",13.9265565196104
0.6561103,95,0.2,"TC",15.3300458047568
0.5146889,70,0.2,"TC",19.1053220804424
0.5146889,120,0.2,"TC",20.2749813062459
0.3732675,95,0.2,"TC",17.5301046581121
0.6561103,95,0.2,"TC",18.8143173164584
0.5146889,70,0.2,"TC",8.31683599439012
0.5146889,120,0.2,"TC",21.4382377522644
0.3732675,95,0.2,"TC",23.5203926171763
0.6561103,95,0.2,"TC",17.0031465483724
0.5146889,70,0.2,"TC",18.807335868521
0.5146889,120,0.2,"TC",23.5664033064801
0.3732675,95,0.2,"TC",21.1757881805003
0.6561103,95,0.2,"TC",15.0415269151124
0.5146889,70,0.2,"TC",20.2478481332953
0.5146889,120,0.2,"TC",21.0905543930537
0.3732675,95,0.2,"TC",18.0649083893311
0.6561103,95,0.2,"TC",22.4882426309643
0.5146889,70,0.2,"TC",21.217906087815
0.5146889,120,0.2,"TC",18.32596054034
0.3732675,95,0.2,"TC",20.9501671428747
0.6561103,95,0.2,"TC",10.4990105316579
0.5146889,70,0.2,"TC",16.3174401894472
0.5146889,120,0.2,"TC",17.6194957151252
0.3732675,95,0.2,"TC",19.9887497299172
0.6561103,95,0.2,"TC",19.0296611887081
0.5146889,70,0.2,"TC",15.4095371391848
0.5146889,120,0.2,"TC",17.5535774673477
0.3732675,95,0.2,"TC",22.8218611137163
0.6561103,95,0.2,"TC",13.5800307649858
0.5146889,70,0.2,"TC",14.4791534140131
0.5146889,120,0.2,"TC",22.2401010595315
0.3732675,95,0.2,"TC",22.5634455645586
0.6561103,95,0.2,"TC",14.0438578077105
0.5146889,70,0.2,"TC",10.4648857126034
0.5146889,120,0.2,"TC",17.5797496551143
0.3732675,95,0.2,"TC",19.5012465693803
0.6561103,95,0.2,"TC",16.3019889366945
0.5146889,70,0.2,"TC",21.153458183776
0.5146889,120,0.2,"TC",22.1525065627083
0.3732675,95,0.2,"TC",22.2519709585027
0.6561103,95,0.2,"TC",13.7682552596262
0.5146889,70,0.2,"TC",19.3629903707681
0.5146889,120,0.2,"TC",17.0593257006672
0.3732675,95,0.2,"TC",20.2660411006498
0.6561103,95,0.2,"TC",15.1695437523123
0.5146889,70,0.2,"TC",20.6857076178237
0.5146889,120,0.2,"TC",20.9868981746307
0.3732675,95,0.2,"TC",15.9152307606016
0.6561103,95,0.2,"TC",14.9703209787072
0.5146889,70,0.2,"TC",14.8695997375129
0.5146889,120,0.2,"TC",17.8378028806406
0.3732675,95,0.2,"TC",22.7321558267917
0.6561103,95,0.2,"TC",17.9886617759927
0.5146889,70,0.2,"TC",16.4471151351137
0.5146889,120,0.2,"TC",21.4314054132966
0.3732675,95,0.2,"TC",21.4782497908643
0.6561103,95,0.2,"TC",15.5342160247842
0.5146889,70,0.2,"TC",17.5886101336776
0.5146889,120,0.2,"TC",21.8883519175236
0.3732675,95,0.2,"TC",16.55618834654
0.6561103,95,0.2,"TC",15.0753004369569
0.5146889,70,0.2,"TC",16.2630730395712
0.5146889,120,0.2,"TC",17.8811163181665
0.3732675,95,0.2,"TC",21.8396408329871
0.6561103,95,0.2,"TC",18.1215167853734
0.5146889,70,0.2,"TC",21.2391564831225
0.5146889,120,0.2,"TC",23.0070191398674
0.3732675,95,0.2,"TC",15.3888957364385
0.6561103,95,0.2,"TC",16.3167674623656
0.5146889,70,0.2,"TC",18.5337617390994
0.5146889,120,0.2,"TC",13.1513317106899
0.3732675,95,0.2,"TC",17.2874908314847
0.6561103,95,0.2,"TC",8.19155508287379
0.5146889,70,0.2,"TC",16.2054918686397
0.5146889,120,0.2,"TC",20.9765022251937
0.3732675,95,0.2,"TC",20.9952315541351
0.6561103,95,0.2,"TC",15.1518186533262
0.5146889,70,0.2,"TC",18.9311278881503
0.5146889,120,0.2,"TC",17.8380455478856
0.3732675,95,0.2,"TC",12.4881037614039
0.6561103,95,0.2,"TC",10.8246673758577
0.5146889,70,0.2,"TC",19.2035856040028
0.5146889,120,0.2,"TC",23.9964509185063
0.3732675,95,0.2,"TC",19.0825606424555
0.6561103,95,0.2,"TC",23.0985893575297
0.5146889,70,0.2,"TC",12.4791586640529
0.5146889,120,0.2,"TC",19.5641805450159
0.3732675,95,0.2,"TC",23.2248999196895
0.6561103,95,0.2,"TC",12.4052364504269
0.5146889,70,0.2,"TC",23.7261036924256
0.5146889,120,0.2,"TC",19.5607912238713
0.3732675,95,0.2,"TC",14.6232987146656
0.6561103,95,0.2,"TC",18.4202083143714
0.5146889,70,0.2,"TC",19.9984932955933
0.5146889,120,0.2,"TC",20.3951132826147
0.3732675,95,0.2,"TC",19.7875081899338
0.6561103,95,0.2,"TC",17.0891897121303
0.5146889,70,0.2,"TC",18.0026385747574
0.5146889,120,0.2,"TC",20.6813557845416
0.3732675,95,0.2,"TC",21.792523742646
0.6561103,95,0.2,"TC",14.7101040233242
0.5146889,70,0.2,"TC",10.3423617534741
0.5146889,120,0.2,"TC",19.5398372719353
0.3732675,95,0.2,"TC",16.5236061693775
0.6561103,95,0.2,"TC",14.7579841466064
0.5146889,70,0.2,"TC",15.0412246844323
0.5146889,120,0.2,"TC",16.0189133632487
0.3732675,95,0.2,"TC",22.8641634810498
0.6561103,95,0.2,"TC",21.9670424206364
0.5146889,70,0.2,"TC",17.6172686619815
0.5146889,120,0.2,"TC",21.7170389092756
0.3732675,95,0.2,"TC",19.222569301069
0.6561103,95,0.2,"TC",14.4040706504195
0.5146889,70,0.2,"TC",16.1427287492775
0.5146889,120,0.2,"TC",22.6566558470661
0.3732675,95,0.2,"TC",22.8797398729674
0.6561103,95,0.2,"TC",15.7058785087166
0.5146889,70,0.2,"TC",18.0066539687917
0.5146889,120,0.2,"TC",21.6699300674874
0.3732675,95,0.2,"TC",19.170495990543
0.6561103,95,0.2,"TC",15.2232500632481
0.5146889,70,0.2,"TC",22.9036043856503
0.5146889,120,0.2,"TC",20.4769367798864
0.3732675,95,0.2,"TC",17.6965921437258
0.6561103,95,0.2,"TC",14.7221167334934
0.5146889,70,0.2,"TC",12.6522672513385
0.5146889,120,0.2,"TC",14.2801676899968
0.3732675,95,0.2,"TC",18.5618154108171
0.6561103,95,0.2,"TC",17.5940851989566
0.5146889,70,0.2,"TC",25.0638053774246
0.5146889,120,0.2,"TC",17.7122413337807
0.3732675,95,0.2,"TC",20.6036451266265
0.6561103,95,0.2,"TC",17.2476741202812
0.5146889,70,0.2,"TC",18.9669417676036
0.5146889,120,0.2,"TC",20.9412364797439
0.3732675,95,0.2,"TC",14.1561423039083
0.6561103,95,0.2,"TC",17.6036729063697
0.5146889,70,0.2,"TC",16.2446051096321
0.5146889,120,0.2,"TC",16.7251789990183
0.3732675,95,0.2,"TC",21.9020290480995
0.6561103,95,0.2,"TC",15.5668913999871
0.5146889,70,0.2,"TC",16.7047051365363
0.5146889,120,0.2,"TC",11.5950615891886
0.3732675,95,0.2,"TC",19.4013903507496
0.6561103,95,0.2,"TC",16.7866886793649
0.5146889,70,0.2,"TC",22.3054647955419
0.5146889,120,0.2,"TC",19.312366822568
0.3732675,95,0.2,"TC",21.0620520380565
0.6561103,95,0.2,"TC",10.9527824628661
0.5146889,70,0.2,"TC",8.82978434768802
0.5146889,120,0.2,"TC",20.163750949609
0.3732675,95,0.2,"TC",15.9141897185899
0.6561103,95,0.2,"TC",13.6027828741017
0.5146889,70,0.2,"TC",16.9687713072692
0.5146889,120,0.2,"TC",15.6987416565647
0.3732675,95,0.2,"TC",17.0618953799756
0.6561103,95,0.2,"TC",15.9568886344362
0.5146889,70,0.2,"TC",15.8112734142648
0.5146889,120,0.2,"TC",19.7784204659144
0.3732675,95,0.2,"TC",18.9420240563035
0.6561103,95,0.2,"TC",16.9371479156096
0.5146889,70,0.2,"TC",18.5022107058633
0.5146889,120,0.2,"TC",19.5777561354274
0.3732675,95,0.2,"TC",22.7727475515721
0.6561103,95,0.2,"TC",16.4647214206581
0.5146889,70,0.2,"TC",13.5574340506422
0.5146889,120,0.2,"TC",21.0078121158378
0.3732675,95,0.2,"TC",16.722945809586
0.6561103,95,0.2,"TC",12.8206257726339
0.5146889,70,0.2,"TC",19.2158120919926
0.5146889,120,0.2,"TC",17.3213150258622
0.3732675,95,0.2,"TC",23.8247631949216
0.6561103,95,0.2,"TC",16.5388545786235
0.5146889,70,0.2,"TC",14.9896444526429
0.5146889,120,0.2,"TC",24.2452660683926
0.3732675,95,0.2,"TC",22.6004788895206
0.6561103,95,0.2,"TC",13.9111591857442
0.5146889,70,0.2,"TC",20.8555474787916
0.5146889,120,0.2,"TC",17.6690397963536
0.3732675,95,0.2,"TC",19.5739776465825
0.6561103,95,0.2,"TC",14.2158205845601
0.5146889,70,0.2,"TC",22.5023034815298
0.5146889,120,0.2,"TC",22.2231011365913
0.3732675,95,0.2,"TC",16.2637969885842
0.6561103,95,0.2,"TC",19.2943741221351
0.5146889,70,0.2,"TC",20.1063132808175
0.5146889,120,0.2,"TC",18.2628547917877
0.3732675,95,0.2,"TC",20.6038866207247
0.6561103,95,0.2,"TC",14.6356659995493
0.5146889,70,0.2,"TC",21.2319846525915
0.5146889,120,0.2,"TC",19.3560802844099
0.3732675,95,0.2,"TC",14.4705279070474
0.6561103,95,0.2,"TC",17.1164326208593
0.5146889,70,0.2,"TC",20.3290949123716
0.5146889,120,0.2,"TC",16.5578903663858
0.3732675,95,0.2,"TC",22.5788631527227
0.6561103,95,0.2,"TC",11.268969826561
0.5146889,70,0.2,"TC",17.604904770573
0.5146889,120,0.2,"TC",18.3051229945753
0.3732675,95,0.2,"TC",18.9875174268764
0.6561103,95,0.2,"TC",12.3376633890848
0.5146889,70,0.2,"TC",21.4698829723775
0.5146889,120,0.2,"TC",20.0357286550393
0.3732675,95,0.2,"TC",17.9517421979543
0.6561103,95,0.2,"TC",15.1579612477384
0.5146889,70,0.2,"TC",17.6497651777202
0.5146889,120,0.2,"TC",19.9720733939493
0.3732675,95,0.2,"TC",18.9085754172124
0.6561103,95,0.2,"TC",13.549537147632
0.5146889,70,0.2,"TC",18.4152055648848
0.5146889,120,0.2,"TC",18.1485063686312
0.3732675,95,0.2,"TC",15.927994655078
0.6561103,95,0.2,"TC",16.5211882381549
0.5146889,70,0.2,"TC",14.6379234698748
0.5146889,120,0.2,"TC",19.2722553525334
0.3732675,95,0.2,"TC",15.8385583557192
0.6561103,95,0.2,"TC",18.7279573598307
0.5146889,70,0.2,"TC",17.7840448491546
0.5146889,120,0.2,"TC",19.3161715454789
0.3732675,95,0.2,"TC",17.1457830665361
0.6561103,95,0.2,"TC",8.32578191398236
0.5146889,70,0.2,"TC",15.1088324947386
0.5146889,120,0.2,"TC",17.4956547253511
0.3732675,95,0.2,"TC",17.0583099780452
0.6561103,95,0.2,"TC",15.116048384987
0.5146889,70,0.2,"TC",23.2863141899842
0.5146889,120,0.2,"TC",14.6604715049504
0.3732675,95,0.2,"TC",18.8388363249898
0.6561103,95,0.2,"TC",15.9836450680394
0.5146889,70,0.2,"TC",16.1104419105414
0.5146889,120,0.2,"TC",9.96074973915298
0.3732675,95,0.2,"TC",19.951105106863
0.6561103,95,0.2,"TC",20.2388852714589
0.5146889,70,0.2,"TC",14.9927327545234
0.5146889,120,0.2,"TC",17.7363212553899
0.3732675,95,0.2,"TC",17.8470176170763
0.6561103,95,0.2,"TC",12.2103955188394
0.5146889,70,0.2,"TC",22.4313762499457
0.5146889,120,0.2,"TC",29.3070544611693
0.3732675,95,0.2,"TC",25.1652479691426
0.6561103,95,0.2,"TC",13.4534873879157
0.5146889,70,0.2,"TC",19.0980230389865
0.5146889,120,0.2,"TC",17.47919872667
0.3732675,95,0.2,"TC",19.2133148234088
0.6561103,95,0.2,"TC",19.2186569885424
0.5146889,70,0.2,"TC",24.0626514770734
0.5146889,120,0.2,"TC",18.7994374898126
0.3732675,95,0.2,"TC",20.7238446690316
0.6561103,95,0.2,"TC",19.1104292454412
0.5146889,70,0.2,"TC",18.2467896575316
0.5146889,120,0.2,"TC",16.6248051364758
0.3732675,95,0.2,"TC",24.2438061805691
0.6561103,95,0.2,"TC",15.696867779764
0.5146889,70,0.2,"TC",16.5256259410099
0.5146889,120,0.2,"TC",18.6853188458411
0.3732675,95,0.2,"TC",19.3098569007324
0.6561103,95,0.2,"TC",16.7420703611565
0.5146889,70,0.2,"TC",16.2056534985844
0.5146889,120,0.2,"TC",17.6037870216056
0.3732675,95,0.2,"TC",18.486533352519
0.6561103,95,0.2,"TC",15.8036583343448
0.5146889,70,0.2,"TC",25.1322522075354
0.5146889,120,0.2,"TC",19.2639993711222
0.3732675,95,0.2,"TC",21.3144198535832
0.6561103,95,0.2,"TC",16.0033868973598
0.5146889,70,0.2,"TC",18.9215587919356
0.5146889,120,0.2,"TC",18.1660457173819
0.3732675,95,0.2,"TC",19.8884929893395
0.6561103,95,0.2,"TC",19.6936965492569
0.5146889,70,0.2,"TC",18.6795254479024
0.5146889,120,0.2,"TC",24.5031055152036
0.3732675,95,0.2,"TC",15.8770530991078
0.6561103,95,0.2,"TC",16.3848166224308
0.5146889,70,0.2,"TC",16.5295538312906
0.5146889,120,0.2,"TC",17.253093444405
0.3732675,95,0.2,"TC",25.3515761930839
0.6561103,95,0.2,"TC",14.7604122980575
0.5146889,70,0.2,"TC",18.3534225164299
0.5146889,120,0.2,"TC",17.0804169055729
0.3732675,95,0.2,"TC",14.2921376580295
0.6561103,95,0.2,"TC",13.8478824236255
0.5146889,70,0.2,"TC",18.7141480898762
0.5146889,120,0.2,"TC",20.4366364190298
0.3732675,95,0.2,"TC",18.5658272915734
0.6561103,95,0.2,"TC",14.7454406706854
0.5146889,70,0.2,"TC",20.9360665231675
0.5146889,120,0.2,"TC",21.8767948861231
0.3732675,95,0.2,"TC",22.0687458087763
0.6561103,95,0.2,"TC",21.0635850238859
0.5146889,70,0.2,"TC",17.2034765437948
0.5146889,120,0.2,"TC",17.8531203439233
0.3732675,95,0.2,"TC",16.9566301153477
0.6561103,95,0.2,"TC",12.370943623706
0.5146889,70,0.2,"TC",17.6407134936715
0.5146889,120,0.2,"TC",20.1267233548251
0.3732675,95,0.2,"TC",20.5698338712598
0.6561103,95,0.2,"TC",14.2493537993456
0.5146889,70,0.2,"TC",15.5544387579646
0.5146889,120,0.2,"TC",14.4036601020961
0.3732675,95,0.2,"TC",15.9666327293163
0.6561103,95,0.2,"TC",15.1972733755027
0.5146889,70,0.2,"TC",17.8433056595122
0.5146889,120,0.2,"TC",25.6561476417704
0.3732675,95,0.2,"TC",22.3725859856032
0.6561103,95,0.2,"TC",17.8110873925523
0.5146889,70,0.2,"TC",21.4335667716881
0.5146889,120,0.2,"TC",19.6163893671253
0.3732675,95,0.2,"TC",20.3495096202041
0.6561103,95,0.2,"TC",13.6283541869892
0.5146889,70,0.2,"TC",16.5099934701639
0.5146889,120,0.2,"TC",20.2456412650376
0.3732675,95,0.2,"TC",11.6456187760801
0.6561103,95,0.2,"TC",17.0823422748055
0.5146889,70,0.2,"TC",18.6786226857939
0.5146889,120,0.2,"TC",22.0990401852059
0.3732675,95,0.2,"TC",15.6673981140955
0.6561103,95,0.2,"TC",16.3102042243472
0.5146889,70,0.2,"TC",15.6879754460768
0.5146889,120,0.2,"TC",18.7156474303969
0.3732675,95,0.2,"TC",24.910903433395
0.6561103,95,0.2,"TC",18.0049891957139
0.5146889,70,0.2,"TC",17.2917920017962
0.5146889,120,0.2,"TC",21.924504990717
0.3732675,95,0.2,"TC",16.8877563636413
0.6561103,95,0.2,"TC",12.1495076640204
0.5146889,70,0.2,"TC",13.3132161905827
0.5146889,120,0.2,"TC",14.0585429113473
0.3732675,95,0.2,"TC",16.5625075665364
0.6561103,95,0.2,"TC",17.6738517521858
0.5146889,70,0.2,"TC",22.0397614255739
0.5146889,120,0.2,"TC",20.2337206118329
0.3732675,95,0.2,"TC",17.8460735643635
0.6561103,95,0.2,"TC",17.7877778208409
0.5146889,70,0.2,"TC",19.6791802553876
0.5146889,120,0.2,"TC",14.6033607049477
0.3732675,95,0.2,"TC",22.5453993804099
0.6561103,95,0.2,"TC",18.4241240261269
0.5146889,70,0.2,"TC",13.2312012852347
0.5146889,120,0.2,"TC",18.5670379764985
0.3732675,95,0.2,"TC",19.9509269358879
0.6561103,95,0.2,"TC",17.8032261296993
0.5146889,70,0.2,"TC",14.3379805657862
0.5146889,120,0.2,"TC",19.1053257016364
0.3732675,95,0.2,"TC",19.9664185631985
0.6561103,95,0.2,"TC",18.0525035787015
0.5146889,70,0.2,"TC",18.1778598171861
0.5146889,120,0.2,"TC",17.7300826202965
0.3732675,95,0.2,"TC",15.4895235864783
0.6561103,95,0.2,"TC",10.5615803329111
0.5146889,70,0.2,"TC",24.3705734144137
0.5146889,120,0.2,"TC",17.5947101555073
0.3732675,95,0.2,"TC",19.7223131751444
0.6561103,95,0.2,"TC",18.42994128355
0.5146889,70,0.2,"TC",17.1306481632431
0.5146889,120,0.2,"TC",23.4268852457926
0.3732675,95,0.2,"TC",19.2067810504602
0.6561103,95,0.2,"TC",13.0092074194334
0.5146889,70,0.2,"TC",14.7534161042088
0.5146889,120,0.2,"TC",22.610889299666
0.3732675,95,0.2,"TC",16.009690173903
0.6561103,95,0.2,"TC",14.705330223463
0.5146889,70,0.2,"TC",22.1123862084019
0.5146889,120,0.2,"TC",15.1115257322884
0.3732675,95,0.2,"TC",16.1987898189735
0.6561103,95,0.2,"TC",20.0772397273041
0.5146889,70,0.2,"TC",21.4109751713411
0.5146889,120,0.2,"TC",21.1522729456816
0.3732675,95,0.2,"TC",23.6681590948455
0.6561103,95,0.2,"TC",18.4368446044429
0.5146889,70,0.2,"TC",17.1688973478325
0.5146889,120,0.2,"TC",16.7230934226275
0.3732675,95,0.2,"TC",16.7525744700361
0.6561103,95,0.2,"TC",14.8954742479061
0.5146889,70,0.2,"TC",18.7388034063914
0.5146889,120,0.2,"TC",14.3820520084358
0.3732675,95,0.2,"TC",18.8762859228892
0.6561103,95,0.2,"TC",15.3490132116524
0.5146889,70,0.2,"TC",16.9881747345713
0.5146889,120,0.2,"TC",24.0490034865857
0.3732675,95,0.2,"TC",17.6644403091773
0.6561103,95,0.2,"TC",16.9182940012143
0.5146889,70,0.2,"TC",16.9194433310683
0.5146889,120,0.2,"TC",13.4853540801161
0.3732675,95,0.2,"TC",14.8420745945097
0.6561103,95,0.2,"TC",15.8472110313337
0.5146889,70,0.2,"TC",15.498642188965
0.5146889,120,0.2,"TC",20.0183395209747
0.3732675,95,0.2,"TC",16.8781410677525
0.6561103,95,0.2,"TC",5.98440627824672
0.5146889,70,0.2,"TC",17.1691096427711
0.5146889,120,0.2,"TC",20.1890791756552
0.3732675,95,0.2,"TC",21.6667837798397
0.6561103,95,0.2,"TC",17.1234579192015
0.5146889,70,0.2,"TC",20.5902364675854
0.5146889,120,0.2,"TC",13.7721118526371
0.3732675,95,0.2,"TC",18.3192708989985
0.6561103,95,0.2,"TC",15.8425724486615
0.5146889,70,0.2,"TC",13.9101543967451
0.5146889,120,0.2,"TC",16.9076289265016
0.3732675,95,0.2,"TC",20.5560766581647
0.6561103,95,0.2,"TC",21.0646873749247
0.5146889,70,0.2,"TC",19.4299435401706
0.5146889,120,0.2,"TC",14.1844901290198
0.3732675,95,0.2,"TC",22.3860537914318
0.6561103,95,0.2,"TC",10.3779292777182
0.5146889,70,0.2,"TC",17.3967494039462
0.5146889,120,0.2,"TC",21.2359941213714
0.3732675,95,0.2,"TC",20.8407199611519
0.6561103,95,0.2,"TC",12.1158265263783
0.5146889,70,0.2,"TC",18.4994675332281
0.5146889,120,0.2,"TC",12.109929846188
0.3732675,95,0.2,"TC",17.4749320533491
0.6561103,95,0.2,"TC",14.8363812178015
0.5146889,70,0.2,"TC",15.8372412418286
0.5146889,120,0.2,"TC",18.1755139497122
0.3732675,95,0.2,"TC",22.8486524402488
0.6561103,95,0.2,"TC",13.3403048571586
0.5146889,70,0.2,"TC",17.2749723396771
0.5146889,120,0.2,"TC",17.1670435446965
0.3732675,95,0.2,"TC",19.3175052765911
0.6561103,95,0.2,"TC",16.2685067529328
0.5146889,70,0.2,"TC",15.2732529371586
0.5146889,120,0.2,"TC",18.0785302833257
0.3732675,95,0.2,"TC",14.7015564492289
0.6561103,95,0.2,"TC",18.3972748692444
0.5146889,70,0.2,"TC",14.3830340638736
0.5146889,120,0.2,"TC",18.1321374917904
0.3732675,95,0.2,"TC",16.9965008355972
0.6561103,95,0.2,"TC",20.0568639909966
0.5146889,70,0.2,"TC",15.2089691648229
0.5146889,120,0.2,"TC",18.0919843868291
0.3732675,95,0.2,"TC",14.0131902290119
0.6561103,95,0.2,"TC",17.3305177594345
0.5146889,70,0.2,"TC",18.1467318554841
0.5146889,120,0.2,"TC",24.6406084047737
0.3732675,95,0.2,"TC",19.2278573911077
0.6561103,95,0.2,"TC",17.9020761250348
0.5146889,70,0.2,"TC",18.4496123638333
0.5146889,120,0.2,"TC",14.8348713996775
0.3732675,95,0.2,"TC",16.8234049844956
0.6561103,95,0.2,"TC",14.7150071780929
0.5146889,70,0.2,"TC",21.5095662337498
0.5146889,120,0.2,"TC",19.069997445292
0.3732675,95,0.2,"TC",16.7671682327888
0.6561103,95,0.2,"TC",15.8338717056249
0.5146889,70,0.2,"TC",17.8939329748707
0.5146889,120,0.2,"TC",14.6797007972643
0.3732675,95,0.2,"TC",24.7777551488649
0.6561103,95,0.2,"TC",21.2315264680461
0.5146889,70,0.2,"TC",18.1083789048471
0.5146889,120,0.2,"TC",20.1673718058722
0.3732675,95,0.2,"TC",18.4816550417612
0.6561103,95,0.2,"TC",23.0602699801316
0.5146889,70,0.2,"TC",12.1692565750083
0.5146889,120,0.2,"TC",18.9316840362703
0.3732675,95,0.2,"TC",18.6422497458823
0.6561103,95,0.2,"TC",10.2909208657023
0.5146889,70,0.2,"TC",15.1969386484847
0.5146889,120,0.2,"TC",16.4165061862857
0.3732675,95,0.2,"TC",20.5831138322459
0.6561103,95,0.2,"TC",20.4447420218117
0.5146889,70,0.2,"TC",19.1121518170222
0.5146889,120,0.2,"TC",19.0258386453397
0.3732675,95,0.2,"TC",20.1784252778685
0.6561103,95,0.2,"TC",10.5568372697373
